Job Request ID ,Application Date,Customer Name,Gender,Contact Number,Email Address,National ID Number,Administrative Division (Lagos),Street Name,Zipcode,Description of Need,Latitude,Longitude,Job Status,Completed Date and time,Label,LCDA,Region,LGA
PP20090608882,06/08/2009,Obinna Okafor,Male,2.34818E+12,obinna.okafor45@outlook.com,85760130736,Ikeja Division,15th,94116,Sudden burst water pipe inside bathroom wall causing flooding,6.59394,3.338188,Closed,13/02/2026 04:03,Leak,Yaba LCDA,Ikeja,Alimosho
PP20190912358,09/12/2019,Ngozi Adebisi,Female,2.34904E+12,ngozi.adebisi67@yahoo.com,67886849325,Ikeja Division,Mason,94133,Water main leakage along roadside causing traffic obstruction,6.564938,3.42178,Closed,13/02/2026 04:03,Leak,Surulere LCDA,Lagos Island,Apapa
PP20080613599,06/13/2008,Ijeoma Ogunleye,Female,2.34808E+12,ijeoma.ogunleye29@gmail.com,98312218329,Ikeja Division,California,94115,Toilet overflow due to heavily blocked drain system,6.597966,3.273471,Closed,13/02/2026 04:03,Blockage,Badagry West LCDA,Ikeja,Kosofe
PP20111214102,12/14/2011,Ngozi Akinyemi,Female,2.34808E+12,ngozi.akinyemi61@yahoo.com,57795462917,Ikorodu Division,Del Monte,94112,Sewer overflow spreading wastewater near market area,6.623286,3.53543,Closed,13/02/2026 04:03,Sanitation failure,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20120409736,04/09/2012,Ijeoma Ajayi,Female,2.34901E+12,ijeoma.ajayi32@yahoo.com,85356725959,Lagos Island Division,Sutter,94102,third floor bathroom: two floor drains w/ trap primary.,6.433039,3.430285,Closed,13/02/2026 04:03,Blockage,Isolo LCDA,Ikeja,Ikeja
PP20091013596,10/13/2009,Ngozi Ojo,Female,2.34808E+12,ngozi.ojo33@hotmail.com,63517287591,Badagry Division,Mission,94105,Public tap pipe severely damaged in residential community,6.415818,2.884011,Closed,13/02/2026 04:03,Sanitation failure,Onigbongbo LCDA,Epe,Ibeju-Lekki
PP20101112134,11/12/2010,Emeka Akinyemi,Male,2.34814E+12,emeka.akinyemi14@hotmail.com,75054503645,Badagry Division,20th,94121,"replace 50'4"" building sewer line",6.475891,3.330397,Closed,13/02/2026 04:03,Sanitation failure,Yaba LCDA,Ikeja,Alimosho
PP20150512546,05/12/2015,Zainab Abiola,Female,2.34808E+12,zainab.abiola55@gmail.com,17935287589,Lagos Island Division,Judah,94122,Minor kitchen sink pipe leakage under cabinet,6.435774,3.425117,Closed,13/02/2026 04:03,Leak,Ojodu LCDA,Lagos Island,Eti-Osa
PP20180116915,01/16/2018,Temitope Okoye,Female,2.34815E+12,temitope.okoye84@outlook.com,81871848230,Ikeja Division,Mendosa,94116,Minor kitchen sink pipe leakage under cabinet,6.595119,3.36142,Closed,13/02/2026 04:03,Leak,Orile-Agege LCDA,Ikeja,Kosofe
PP20151214318,12/14/2015,Zainab Owolabi,Female,2.34817E+12,zainab.owolabi77@outlook.com,46655798337,Lagos Island Division,Parnassus,94117,Water main leakage along roadside causing traffic obstruction,6.45235,3.387143,Closed,13/02/2026 04:03,Leak,Ebute-Metta LCDA,Lagos Island,Eti-Osa
PP20081030813,10/30/2008,Olamide Danladi,Male,2.34903E+12,olamide.danladi96@gmail.com,49858303865,Lagos Island Division,Vienna,94112,replace 50 gal water heater,6.529765,3.370215,Closed,13/02/2026 04:03,Sanitation failure,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20160519586,05/19/2016,Chioma Balogun,Female,2.34808E+12,chioma.balogun43@gmail.com,13021338626,Badagry Division,Stillman,94107,Underground water pipe burst near hospital entrance,6.450282,3.249909,Closed,13/02/2026 04:03,Leak,Isolo LCDA,Ikeja,Ikeja
PP20090730004,07/30/2009,Emeka Ekanem,Male,2.34904E+12,emeka.ekanem31@gmail.com,76780953019,Lagos Island Division,Panorama,94131,Low water pressure affecting entire household supply,6.507759,3.365547,Closed,13/02/2026 04:03,Sanitation failure,Orile-Agege LCDA,Ikeja,Kosofe
PP20140718494,07/18/2014,Abdulrahman Umeh,Male,2.34904E+12,abdulrahman.umeh41@yahoo.com,30508920556,Ikeja Division,Vallejo,94123,Toilet overflow due to heavily blocked drain system,6.58305,3.424878,Closed,13/02/2026 04:03,Blockage,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20080826692,08/26/2008,Abdulrahman Nwosu,Male,2.34904E+12,abdulrahman.nwosu37@yahoo.com,69342568843,Ikeja Division,Polk,94109,"kitchen and bathroom sinks faucets, toilet",6.597202,3.422278,Closed,13/02/2026 04:03,Sanitation failure,Ikotun-Ikosi LCDA,Lagos Island,Lagos Mainland
PP20150810016,08/10/2015,Adaeze Akinyemi,Female,2.34906E+12,adaeze.akinyemi16@yahoo.com,62384961844,Lagos Island Division,Revere,94124,Bathroom floor drain completely clogged with wastewater backup,6.497004,3.347682,Closed,13/02/2026 04:03,Blockage,Eredo LCDA,Ikeja,Mushin
PP20170420716,04/20/2017,Adaeze Ajayi,Female,2.34809E+12,adaeze.ajayi79@yahoo.com,37314232651,Badagry Division,Encanto,94115,remodel one bathroom on main floor,6.439349,3.246948,Closed,13/02/2026 04:03,Sanitation failure,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20091204759,12/04/2009,Seyi Okoye,Male,2.34811E+12,seyi.okoye64@yahoo.com,74576212737,Lagos Island Division,19th,94107,"plumbing: 7 bathrooms, 3 kitchens, 3 laundry, 4 floor drain. 4 shower pan. new install and catch basin",6.518305,3.37733,Closed,13/02/2026 04:03,Blockage,Ojodu LCDA,Lagos Island,Eti-Osa
PP20180209703,02/09/2018,Olamide Akinyemi,Male,2.34804E+12,olamide.akinyemi53@yahoo.com,36590751419,Lagos Island Division,Greenwich,94123,Water heater pipe leakage soaking utility area,6.449366,3.364297,Closed,13/02/2026 04:03,Leak,Agboyi-Ketu LCDA,Lagos Island,Surulere
PP20110308506,03/08/2011,Zainab Owolabi,Female,2.34816E+12,zainab.owolabi23@hotmail.com,69565902910,Epe Division,19th,94114,Public tap pipe severely damaged in residential community,6.583295,3.988465,Closed,13/02/2026 04:03,Sanitation failure,Oto-Awori LCDA,Lagos Island,Lagos Mainland
PP20160711996,07/11/2016,Ijeoma Adebisi,Female,2.34908E+12,ijeoma.adebisi50@gmail.com,3010537494,Badagry Division,California,94108,Water main leakage along roadside causing traffic obstruction,6.461645,3.163245,Closed,13/02/2026 04:03,Leak,Igbogbo-Baiyeku LCDA,Badagry,Ojo
PP20181002384,10/02/2018,Opeyemi Ogunleye,Female,2.34818E+12,opeyemi.ogunleye11@yahoo.com,79552596125,Ikeja Division,35th,94121,"install 1/2 gas line for fire place from (e) 1"" gas line.",6.599607,3.293559,Closed,13/02/2026 04:03,Sanitation failure,Ojodu LCDA,Lagos Island,Eti-Osa
PP20151117639,11/17/2015,Chinedu Ekanem,Male,2.34812E+12,chinedu.ekanem14@yahoo.com,98877889845,Ikeja Division,Pine,94108,Open manhole with visible sewage leakage on street,6.515203,3.360599,Closed,13/02/2026 04:03,Leak,Onigbongbo LCDA,Epe,Ibeju-Lekki
PP20170926022,09/26/2017,Chukwudi Umeh,Male,2.3481E+12,chukwudi.umeh96@hotmail.com,40300260699,Ikeja Division,Godeus,94110,Persistent dripping tap in kitchen wasting water daily,6.617108,3.363688,Closed,13/02/2026 04:03,Sanitation failure,Orile-Agege LCDA,Ikeja,Kosofe
PP20150922147,09/22/2015,Ijeoma Umeh,Female,2.34908E+12,ijeoma.umeh87@hotmail.com,8458224623,Ikeja Division,Sloat,94132,Major pipe burst near primary school disrupting access road,6.613366,3.350907,Closed,13/02/2026 04:03,Leak,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20150930391,09/30/2015,Ayomide Okafor,Male,2.34808E+12,ayomide.okafor86@outlook.com,18981407599,Ikeja Division,Bocana,94110,Public tap pipe severely damaged in residential community,6.584787,3.413329,Closed,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20080806114,08/06/2008,Uche Oladipo,Male,2.34802E+12,uche.oladipo56@outlook.com,11946885150,Ikeja Division,Lake,94121,Major pipe burst near primary school disrupting access road,6.609366,3.332975,Closed,13/02/2026 04:03,Leak,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20170117193,01/17/2017,Tunde Mohammed,Male,2.34803E+12,tunde.mohammed44@hotmail.com,12490944326,Ikeja Division,Capp,94110,Sewer overflow spreading wastewater near market area,6.611618,3.337704,Closed,13/02/2026 04:03,Sanitation failure,Ifako-Agege LCDA,Ikeja,Mushin
PP20160816130,08/16/2016,Ayomide Adeyemi,Male,2.34902E+12,ayomide.adeyemi28@outlook.com,60622553422,Ikeja Division,Mission,94110,Underground water pipe burst near hospital entrance,6.617106,3.33603,Closed,13/02/2026 04:03,Leak,Ifako-Agege LCDA,Ikeja,Mushin
PP20190911308,09/11/2019,Seyi Mohammed,Male,2.34817E+12,seyi.mohammed72@outlook.com,84089586996,Ikorodu Division,Hoffman,94114,High-pressure pipe burst affecting multiple residential buildings,6.623769,3.522406,Closed,13/02/2026 04:03,Leak,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20100208944,02/08/2010,Chioma Balogun,Female,2.34811E+12,chioma.balogun17@outlook.com,46935192191,Ikeja Division,Shrader,94117,High-pressure pipe burst affecting multiple residential buildings,6.563096,3.293251,Closed,13/02/2026 04:03,Leak,Agboyi-Ketu LCDA,Lagos Island,Surulere
PP20171110304,11/10/2017,Zainab Okafor,Female,2.34903E+12,zainab.okafor22@outlook.com,64529443937,Lagos Island Division,20th,94121,Public tap pipe severely damaged in residential community,6.498861,3.388543,Closed,13/02/2026 04:03,Sanitation failure,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20180809851,08/09/2018,Adaeze Nnamdi,Female,2.34803E+12,adaeze.nnamdi40@yahoo.com,51115020308,Lagos Island Division,03rd,94107,Flooding due to collapsed drainage system after rainfall,6.419431,3.419652,Closed,13/02/2026 04:03,Blockage,Mosan-Okunola LCDA,Epe,Epe
PP20130911050,09/11/2013,Chioma Nnamdi,Female,2.34907E+12,chioma.nnamdi51@yahoo.com,57153675070,Epe Division,Hyde,94109,"rough & trim kitchen, 1/2 bathroom & master bathroom.",6.572299,3.96558,Closed,13/02/2026 04:03,Sanitation failure,Coker-Aguda LCDA,Ikeja,Agege
PP20110124580,01/24/2011,Chukwudi Ojo,Male,2.34903E+12,chukwudi.ojo20@gmail.com,81957414077,Ikeja Division,Fulton,94118,Major pipe burst near primary school disrupting access road,6.532715,3.362192,Closed,13/02/2026 04:03,Leak,Egbe-Idimu LCDA,Ikeja,Ikeja
PP20100811091,08/11/2010,Chioma Abiola,Female,2.34817E+12,chioma.abiola38@yahoo.com,15797623089,Lagos Island Division,Oak,94117,Persistent dripping tap in kitchen wasting water daily,6.491135,3.33489,Closed,13/02/2026 04:03,Sanitation failure,Orile-Agege LCDA,Ikeja,Kosofe
PP20161027184,10/27/2016,Amaka Nwosu,Female,2.34812E+12,amaka.nwosu28@gmail.com,91967390499,Epe Division,Cole,94117,Major pipe burst near primary school disrupting access road,6.464538,3.588918,Closed,13/02/2026 04:03,Leak,Onigbongbo LCDA,Epe,Ibeju-Lekki
PP20150121345,01/21/2015,Adaeze Adebisi,Female,2.34807E+12,adaeze.adebisi50@yahoo.com,56034463967,Ikorodu Division,Cesar Chavez,94131,Water main leakage along roadside causing traffic obstruction,6.604611,3.512334,Closed,13/02/2026 04:03,Leak,Orile-Agege LCDA,Ikeja,Kosofe
PP20140327413,03/27/2014,Seyi Oladipo,Male,2.3481E+12,seyi.oladipo38@yahoo.com,10990083866,Ikorodu Division,Dolores,94110,High-pressure pipe burst affecting multiple residential buildings,6.619247,3.516293,Closed,13/02/2026 04:03,Leak,Ojodu LCDA,Lagos Island,Eti-Osa
PP20170814816,08/14/2017,Amaka Ojo,Female,2.34908E+12,amaka.ojo31@hotmail.com,11490667672,Ikeja Division,Joost,94131,install new tankless water heater.,6.584496,3.406969,Closed,13/02/2026 04:03,Sanitation failure,Agbado-Oke Odo LCDA,Lagos Island,Apapa
PP20180206582,02/06/2018,Ifeanyi Okafor,Male,2.34902E+12,ifeanyi.okafor17@outlook.com,27893701999,Ikeja Division,Princeton,94134,Cracked underground pipe slowly flooding compound,6.627466,3.334415,Closed,13/02/2026 04:03,Sanitation failure,Ikotun-Ikosi LCDA,Lagos Island,Lagos Mainland
PP20081124775,11/24/2008,Chukwudi Bamidele,Male,2.34817E+12,chukwudi.bamidele15@outlook.com,81174457789,Badagry Division,24th,94121,replace water heater and install per code.,6.414727,2.875667,Closed,13/02/2026 04:03,Sanitation failure,Badagry West LCDA,Ikeja,Kosofe
PP20170214953,02/14/2017,Adaeze Oladipo,Female,2.34811E+12,adaeze.oladipo93@gmail.com,28204628055,Epe Division,Haight,94117,"amend permit pp20160523685. total scope of work: remodel 5 residential units, 1 commercial unit, 5 kitches, 6 bathrooms, gutter, sinks, toilets, gas lines, tubs, etc.",6.579567,3.974752,Closed,13/02/2026 04:03,Sanitation failure,Mosan-Okunola LCDA,Epe,Epe
PP20090924224,09/24/2009,Opeyemi Ajayi,Female,2.34803E+12,opeyemi.ajayi45@hotmail.com,72494762697,Lagos Island Division,22nd,94110,Sewer overflow spreading wastewater near market area,6.447071,3.376117,Closed,13/02/2026 04:03,Sanitation failure,Ikeja LCDA,Epe,Epe
PP20130115444,01/15/2013,Zainab Okoye,Female,2.34903E+12,zainab.okoye86@hotmail.com,44075544221,Lagos Island Division,Evans,94124,Water heater pipe leakage soaking utility area,6.483181,3.344664,Closed,13/02/2026 04:03,Leak,Ojodu LCDA,Lagos Island,Eti-Osa
PP20180823229,08/23/2018,Aisha Abiola,Female,2.34902E+12,aisha.abiola55@yahoo.com,87249475640,Ikeja Division,Banks,94110,Water pipeline rupture near highway causing erosion,6.616512,3.349407,Closed,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20141114784,11/14/2014,Adaeze Ogunleye,Female,2.3491E+12,adaeze.ogunleye73@outlook.com,73402110572,Badagry Division,Eddy,94102,Minor kitchen sink pipe leakage under cabinet,6.408309,2.895399,Closed,13/02/2026 04:03,Leak,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20171130753,11/30/2017,Chinedu Okafor,Male,2.34903E+12,chinedu.okafor32@gmail.com,9125280697,Ikeja Division,Buchanan,94115,Sewer overflow spreading wastewater near market area,6.577244,3.43496,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20121220949,12/20/2012,Ifeanyi Ibrahim,Male,2.34811E+12,ifeanyi.ibrahim90@yahoo.com,87400764928,Ikeja Division,Urbano,94127,Bathroom floor drain completely clogged with wastewater backup,6.608579,3.346621,Closed,13/02/2026 04:03,Blockage,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20120516673,05/16/2012,Aisha Owolabi,Female,2.34907E+12,aisha.owolabi55@hotmail.com,35383727240,Lagos Island Division,Fremont,94105,Water heater pipe leakage soaking utility area,6.518473,3.354743,Closed,13/02/2026 04:03,Leak,Coker-Aguda LCDA,Ikeja,Agege
PP20141002613,10/02/2014,Seyi Ekanem,Male,2.34907E+12,seyi.ekanem52@yahoo.com,51205491782,Lagos Island Division,Ofarrell,94115,Septic tank backflow causing strong sewage odor indoors,6.531821,3.382193,Closed,13/02/2026 04:03,Sanitation failure,Ifako-Agege LCDA,Ikeja,Mushin
PP20100201815,02/01/2010,Oluwaseun Mohammed,Male,2.34808E+12,oluwaseun.mohammed29@hotmail.com,55957499726,Ikeja Division,Irving,94122,Public tap pipe severely damaged in residential community,6.596317,3.432315,Open,13/02/2026 04:03,Sanitation failure,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20150723544,07/23/2015,Adaeze Abiola,Female,2.34806E+12,adaeze.abiola87@outlook.com,3465511197,Ikeja Division,Sacramento,94115,Water heater pipe leakage soaking utility area,6.60212,3.343966,Closed,13/02/2026 04:03,Leak,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20131219843,12/19/2013,Zainab Eze,Female,2.34905E+12,zainab.eze39@yahoo.com,60878344879,Badagry Division,Union,94133,Sewer overflow spreading wastewater near market area,6.4713,3.326523,Closed,13/02/2026 04:03,Sanitation failure,Egbe-Idimu LCDA,Ikeja,Ikeja
PP20150805899,08/05/2015,Emeka Owolabi,Male,2.34811E+12,emeka.owolabi68@yahoo.com,59906833474,Ikeja Division,Van Ness,94102,Persistent dripping tap in kitchen wasting water daily,6.629134,3.296365,Closed,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20121109985,11/09/2012,Yetunde Mohammed,Female,2.34819E+12,yetunde.mohammed93@outlook.com,37470260450,Lagos Island Division,Sutter,94108,Sewer overflow spreading wastewater near market area,6.450447,3.396547,Closed,13/02/2026 04:03,Sanitation failure,Epe LCDA,Badagry,Ajeromi-Ifelodun
PP20150413661,04/13/2015,Tunde Umeh,Male,2.34812E+12,tunde.umeh28@yahoo.com,68823034647,Ikeja Division,Maddux,94124,remodel bathroom & kitchen.,6.595529,3.285284,Closed,13/02/2026 04:03,Sanitation failure,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20090610919,06/10/2009,Yetunde Owolabi,Female,2.34807E+12,yetunde.owolabi44@hotmail.com,60162189772,Lagos Island Division,Hoff,94110,remove and replace water heater,6.508904,3.354231,Closed,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20100524224,05/24/2010,Chioma Danladi,Female,2.3491E+12,chioma.danladi81@gmail.com,98716768660,Lagos Island Division,Mission,94110,Water main leakage along roadside causing traffic obstruction,6.513931,3.384567,Closed,13/02/2026 04:03,Leak,Onigbongbo LCDA,Epe,Ibeju-Lekki
PP20080609384,06/09/2008,Ayomide Mohammed,Male,2.34818E+12,ayomide.mohammed66@gmail.com,14096447890,Ikeja Division,Clementina,94103,Major pipe burst near primary school disrupting access road,6.613657,3.35869,Closed,13/02/2026 04:03,Leak,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20130516782,05/16/2013,Kelechi Adebisi,Male,2.34908E+12,kelechi.adebisi58@yahoo.com,93188029711,Ikeja Division,Baker,94117,"install (2) toilets, (2) lavatory, (3) hand sinks, (1) utility sink, (1) floor drain. (ref. pm20130516784)",6.53726,3.347032,Closed,13/02/2026 04:03,Blockage,Apapa-Iganmu LCDA,Ikeja,Ifako-Ijaiye
PP20110505991,05/05/2011,Emeka Danladi,Male,2.34803E+12,emeka.danladi94@gmail.com,14866114668,Ikeja Division,Rae,94112,"two new bathroom on g/f. relocate water heater. new water sewer line, washer/dryer.",6.513082,3.369613,Closed,13/02/2026 04:03,Sanitation failure,Oriade LCDA,Lagos Island,Lagos Island
PP20190215201,02/15/2019,Chisom Mohammed,Female,2.34806E+12,chisom.mohammed38@outlook.com,20807476818,Ikeja Division,Mission,94103,Bathroom floor drain completely clogged with wastewater backup,6.550373,3.305592,Closed,13/02/2026 04:03,Blockage,Oriade LCDA,Lagos Island,Lagos Island
PP20081113413,11/13/2008,Ifeanyi Bamidele,Male,2.34909E+12,ifeanyi.bamidele80@yahoo.com,94405999929,Epe Division,Bryant,94107,Sudden burst water pipe inside bathroom wall causing flooding,6.483282,3.590562,Closed,13/02/2026 04:03,Leak,Oriade LCDA,Lagos Island,Lagos Island
PP20140123652,01/23/2014,Ijeoma Umeh,Female,2.34807E+12,ijeoma.umeh77@gmail.com,22387577080,Ikeja Division,Newhall,94124,Flooding due to collapsed drainage system after rainfall,6.587859,3.43835,Closed,13/02/2026 04:03,Blockage,Ojodu LCDA,Lagos Island,Eti-Osa
PP20160728543,07/28/2016,Ngozi Yakubu,Female,2.34814E+12,ngozi.yakubu98@yahoo.com,18690204378,Ikorodu Division,Golden Gate,94115,Public tap pipe severely damaged in residential community,6.612965,3.519778,Closed,13/02/2026 04:03,Sanitation failure,Itire-Ikate LCDA,Badagry,Badagry
PP20190604393,06/04/2019,Adebayo Oladipo,Male,2.34909E+12,adebayo.oladipo33@outlook.com,32325017230,Ikeja Division,Golden Gate,94115,Minor kitchen sink pipe leakage under cabinet,6.67037,3.331286,Closed,13/02/2026 04:03,Leak,Oriade LCDA,Lagos Island,Lagos Island
PP20120109601,01/09/2012,Ifeanyi Owolabi,Male,2.34817E+12,ifeanyi.owolabi48@hotmail.com,20940867897,Badagry Division,Wawona,94116,"rough / finish: dwv system, hot & cold water supply, and gas supply.",6.430285,2.890078,Closed,13/02/2026 04:03,Sanitation failure,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20161108522,11/08/2016,Uche Okafor,Male,2.3482E+12,uche.okafor34@outlook.com,26667351684,Badagry Division,Carroll,94124,Minor kitchen sink pipe leakage under cabinet,6.455383,3.260725,Closed,13/02/2026 04:03,Leak,Ikorodu West LCDA,Ikorodu,Ikorodu
PP20170613129,06/13/2017,Ifeanyi Abiola,Male,2.34803E+12,ifeanyi.abiola77@yahoo.com,31611819221,Lagos Island Division,Dolores,94103,Major pipe burst near primary school disrupting access road,6.44515,3.350608,Closed,13/02/2026 04:03,Leak,Apapa-Iganmu LCDA,Ikeja,Ifako-Ijaiye
PP20190520930,05/20/2019,Bola Nnamdi,Female,2.34901E+12,bola.nnamdi98@outlook.com,92824600910,Lagos Island Division,Post,94109,Open manhole with visible sewage leakage on street,6.443652,3.375036,Closed,13/02/2026 04:03,Leak,Eredo LCDA,Ikeja,Mushin
PP20190208991,02/08/2019,Bola Okoye,Female,2.34811E+12,bola.okoye95@gmail.com,9392020237,Lagos Island Division,Gambier,94134,"kitchen remodel, re pp20170818024.",6.453662,3.410868,Closed,13/02/2026 04:03,Sanitation failure,Ebute-Metta LCDA,Lagos Island,Eti-Osa
PP20140505446,05/05/2014,Zainab Ekanem,Female,2.34818E+12,zainab.ekanem64@outlook.com,22885939480,Ikeja Division,Valdez,94112,Water pipeline rupture near highway causing erosion,6.599587,3.348732,Closed,13/02/2026 04:03,Sanitation failure,Ayobo-Ipaja LCDA,Badagry,Ojo
PP20110707383,07/07/2011,Oluwaseun Ogunleye,Male,2.3491E+12,oluwaseun.ogunleye62@yahoo.com,66900863842,Epe Division,37th,94116,Toilet overflow due to heavily blocked drain system,6.473074,3.593157,Closed,13/02/2026 04:03,Blockage,Oto-Awori LCDA,Lagos Island,Lagos Mainland
